label Axis1 Axis2 Axis3 Axis4 
1809_NM_018031.6 -0.146258 0.258562 0.007700 -0.061215
1810_NM_006827.6 -0.067444 0.100800 0.174274 0.030213
1811_NM_145059.3 -0.427158 0.064205 -0.021920 -0.028083
1812_NM_006999.6 -0.270289 -0.308278 0.096208 -0.034913
1813_NM_000925.4 0.281725 0.035388 -0.004032 0.020631
1814_NM_032907.5 -0.134667 0.160627 -0.097056 -0.194872
1815_NM_174983.5 -0.755490 -0.133417 0.015898 0.007587
1816_NM_032311.5 -0.115262 0.112227 -0.068420 -0.121736
1817_NM_006788.4 0.121039 0.012735 0.000124 -0.017645
1818_NM_018266.3 0.182235 0.028480 -0.029994 0.028401
1819_NM_018714.3 -0.157181 0.032230 0.020775 -0.046393
1820_NM_007254.4 -0.485599 -0.024721 -0.035328 0.055997
1821_NM_052875.5 -0.480324 -0.004571 -0.023109 -0.071499
1822_NM_014641.3 0.124635 0.032459 -0.233179 0.092339
1823_NM_024047.5 0.229676 -0.067212 0.001051 -0.001645
1824_NM_014285.7 0.044486 -0.070362 -0.060059 0.012721
1825_NM_005803.4 -0.208802 0.158443 -0.084298 -0.060804
1826_NM_004414.7 -0.299941 -0.247124 -0.136244 -0.121485
1827_NM_033453.4 -0.309638 -0.171025 0.056763 -0.020555
1828_NM_016486.4 0.476995 -0.144141 -0.088398 0.187534
1829_NM_014774.3 0.195063 -0.033208 -0.004143 0.147198
1830_NM_032936.4 0.288731 0.041615 -0.147616 -0.028199
1831_NM_001099415.3 -0.117521 -0.004134 -0.055382 -0.007377
1832_NM_003439.4 0.004671 -0.009904 -0.069154 0.024207
1833_NM_004691.5 -0.482213 0.032533 0.162699 0.122693
1834_NM_031925.3 -0.655072 -0.021006 -0.097547 -0.064988
1835_NM_022464.5 -0.344979 0.050565 -0.092430 0.104013
1836_NM_005610.3 0.352087 0.161718 0.150221 0.117454
1837_NM_006026.4 -0.833216 -0.296112 0.248810 0.105813
1838_NM_005231.4 -0.245392 -0.101375 -0.105047 -0.018655
1839_NM_004725.4 0.061835 0.039910 0.074128 -0.030806
1840_NM_001156.5 0.304137 0.158042 0.048436 0.043095
1841_NM_005662.7 0.270315 0.147896 0.143072 -0.169488
1842_NM_024678.6 0.276488 0.035617 0.040612 0.011924
1843_NM_032141.4 0.375909 -0.158337 -0.140653 0.077289
1844_NM_005828.5 -0.154684 0.078719 -0.044328 0.001199
1845_NM_032796.4 0.165533 -0.066140 -0.001751 -0.077003
1846_NM_018120.6 0.413183 0.044691 0.087694 -0.048212
1847_NM_018146.4 -0.073889 -0.003252 -0.034770 -0.110240
1848_NM_002874.5 0.479557 -0.016351 -0.010990 -0.160310
1849_NM_004109.5 0.013042 -0.217871 0.153096 -0.249370
1850_NM_002669.4 0.514590 -0.004169 0.029604 -0.073356
1851_NM_024407.5 -0.659456 -0.019335 0.016919 0.179674
1852_NM_020673.3 0.313336 0.015131 0.089274 -0.145465
1853_NM_031420.4 -0.173290 -0.146273 0.133577 -0.211432
1854_NM_006345.4 0.505399 -0.061979 0.082115 0.033462
1855_NM_003718.5 0.129729 -0.051888 0.114484 -0.069229
1856_NM_006585.4 0.535496 0.059882 0.050053 0.083083
1857_NM_003592.3 0.214522 -0.030664 0.057700 -0.024945
1858_NM_018297.4 0.392956 -0.086678 -0.011569 -0.014998
1859_NM_033549.5 -0.466547 0.044731 -0.026288 -0.018445
1860_NM_005539.5 -0.366990 -0.191055 0.042421 -0.182283
1861_NM_025233.7 -0.278257 0.054956 0.052495 -0.062456
1862_NM_022163.4 0.081131 -0.064471 -0.047631 -0.099809
1863_NM_002917.2 -0.605850 -0.040521 -0.013389 0.010335
1864_NM_007236.5 -0.060693 0.178587 0.008527 -0.074538
1865_NM_002794.5 -0.022106 0.170472 0.051256 -0.175089
1866_NM_004663.5 0.420279 0.119274 0.176401 0.016271
1867_NM_019088.4 -0.205236 0.109808 -0.091740 -0.063943
1868_NM_005626.5 0.043464 0.075588 0.011521 -0.000720
1869_NM_032194.3 0.433901 -0.044031 -0.018720 0.005795
1870_NM_024079.5 0.313269 0.076452 0.050747 -0.067321
1871_NM_002184.4 0.485934 -0.054434 -0.048770 0.075484
1872_NM_145012.6 -0.115032 -0.090185 -0.088729 -0.047459
1873_NM_019613.4 0.050457 -0.112475 -0.017225 -0.065186
1874_NM_016492.5 -0.200492 -0.081898 -0.163895 0.002127
1875_NM_016485.5 0.391473 0.056070 0.117459 0.036131
1876_NM_002028.4 -0.135370 0.000673 -0.020642 0.056979
1877_NM_018332.5 -0.164913 -0.021343 -0.003823 0.084755
1878_NM_002504.6 0.254485 -0.013741 -0.096303 0.013000
1879_NM_014773.5 -0.083431 0.040844 -0.139919 0.132314
1880_NM_004809.5 -0.449321 0.015895 -0.125906 0.023286
1881_NM_016353.5 0.232012 -0.023364 -0.013338 -0.063067
1882_NM_017867.3 0.489511 -0.134447 -0.039376 0.041324
1883_NM_015934.5 0.497887 0.032350 0.045029 0.002061
1884_NM_021141.4 0.295317 0.021197 0.010766 -0.049456
1885_NM_006442.4 -0.570011 -0.168177 -0.033526 -0.248187
1886_NM_015045.4 0.438282 0.009453 -0.018389 -0.054207
1887_NM_003171.5 0.270413 0.038207 -0.035446 -0.006106
1888_NM_194326.4 -0.516471 -0.108653 0.017944 -0.266149
1889_NM_005749.4 0.241342 0.166170 0.102944 0.107781
1890_NM_002708.4 -0.474764 0.151659 0.020362 0.026552
1891_NM_005716.4 -0.604177 0.032794 0.074358 0.044343
1892_NM_001033.5 0.256951 0.078628 0.087880 0.004899
1893_NM_002109.6 -0.155188 0.166166 0.025470 0.041701
1894_NM_001031725.6 0.459832 -0.024994 0.021198 0.023346
1895_NM_032630.3 -0.013448 -0.044587 -0.106296 -0.071359
1896_NM_001416.4 -0.072566 0.194303 -0.014994 -0.064769
1897_NM_031905.5 0.126672 -0.030015 0.177351 -0.045138
1898_NM_022453.3 -0.081332 0.142680 -0.055011 -0.035702
1899_NM_014613.3 0.144206 0.017312 -0.081170 -0.013724
1900_NM_203298.3 -0.220634 -0.200416 0.085458 -0.132967
1901_NM_016019.5 0.393229 0.003247 0.025279 0.029460
1902_NM_199337.3 -0.159522 0.112544 -0.044384 0.098450
1903_NM_016078.6 0.375909 -0.103419 0.032481 0.039312
1904_NM_006136.3 0.459920 -0.021607 0.123859 0.080040
1905_NM_016495.6 0.168171 0.049071 0.091377 0.009755
1906_NM_020230.7 -0.551498 -0.021361 0.007606 -0.021473
1907_NM_005729.4 -0.521244 -0.119543 0.119504 0.278998
1908_NM_014494.4 0.318468 0.047132 0.058997 0.015572
1909_NM_017747.3 0.433078 -0.005380 0.027753 -0.014200
1910_NM_030821.5 0.041533 0.017290 0.005023 -0.004464
1911_NM_020244.3 0.189477 -0.202525 0.103327 0.015806
1912_NM_005147.6 -0.224697 -0.010235 -0.126073 -0.024432
1913_NM_004309.6 -0.663514 -0.045527 0.017773 -0.084974
1914_NM_001272051.2 -0.269930 -0.022620 -0.009132 -0.024488
1915_NM_015342.4 0.421661 -0.021434 0.072119 -0.044068
1916_NM_015355.4 0.402262 -0.149771 0.096600 0.017311
1917_NM_005973.5 -0.101368 0.035644 -0.015841 -0.063950
1918_NM_021933.4 -0.463414 0.064610 -0.150280 -0.008315
1919_NM_198507.3 -0.139419 -0.339679 -0.039288 -0.089271
1920_NM_173542.4 -0.625847 -0.017803 0.012618 0.069878
1921_NM_002868.4 0.028109 0.205688 -0.076312 -0.128178
1922_NM_003587.5 -0.200743 0.157246 0.029966 -0.073892
1923_NM_001003681.3 0.174862 0.108325 -0.047971 -0.087793
1924_NM_017846.5 -0.151756 0.200138 0.069971 -0.098473
1925_NM_017664.4 -0.075845 -0.178666 0.011703 0.015064
1926_NM_002439.5 0.357427 -0.119448 -0.018944 0.007562
1927_NM_198467.3 0.273505 -0.068758 0.015139 -0.061246
1928_NM_145043.4 -0.062821 0.019810 -0.223568 0.082022
1929_NM_013399.3 -0.424047 0.195943 0.312886 0.296844
1930_NM_001494.4 0.274649 -0.016949 0.025665 0.088552
1931_NM_006246.5 0.350809 -0.064083 -0.011355 0.039068
1932_NM_005004.4 -0.224394 0.041023 -0.135583 -0.019125
1933_NM_017832.4 0.258368 -0.027160 0.167853 -0.080091
1934_NM_024881.5 -0.687673 -0.197593 0.144078 0.015676
1935_NM_004060.4 0.466130 -0.059324 -0.116349 0.078074
1936_NM_017906.3 0.334974 -0.080675 -0.094802 0.116738
1937_NM_012162.4 -0.530027 -0.013638 0.025656 -0.026160
1938_NM_021942.6 0.369767 -0.006615 -0.037631 -0.011708
1939_NM_013236.4 0.111557 -0.074788 0.057149 -0.010516
1940_NM_024069.4 -0.602688 -0.048913 0.014432 0.237452
1941_NM_032177.4 0.406889 -0.005688 -0.049350 -0.124137
1942_NM_002951.5 -0.048434 0.054689 -0.001430 -0.012658
1943_NM_017443.5 -0.301147 -0.072161 -0.178569 -0.145727
1944_NM_004712.5 -0.547704 -0.002269 0.000610 0.052694
1945_NM_012143.4 -0.276528 0.079758 -0.138518 -0.041863
1946_NM_000293.3 0.297720 -0.031296 0.053523 0.060643
1947_NM_002503.5 -0.428677 0.042609 0.077335 0.094802
1948_NM_017426.4 0.483299 -0.054226 0.030440 0.030840
1949_NM_002586.5 -0.308906 0.146683 0.007434 0.038813
1950_NM_002816.5 0.327034 0.006217 0.098107 -0.018860
1951_NM_004035.7 0.015680 0.144029 0.030405 0.024755
1952_NM_003675.4 0.306842 -0.099803 -0.027828 0.036317
1953_NM_018362.4 0.478187 -0.063941 0.093918 -0.006489
1954_NM_152551.4 0.306422 -0.078392 -0.008210 -0.085170
1955_NM_024731.4 -0.734953 -0.093761 0.071900 0.031904
1956_NM_024805.3 -0.130956 -0.170035 -0.082708 0.075055
1957_NM_005600.3 -0.018183 0.101095 -0.045516 0.019490
1958_NM_003676.4 0.122524 -0.029984 -0.013133 0.005433
1959_NM_018471.3 0.500025 0.067741 0.073694 0.118377
1960_NM_015143.3 0.349524 -0.024814 0.057380 -0.119802
1961_NM_016142.3 0.119693 -0.046584 0.030106 -0.095371
1962_NM_002435.3 -0.253276 0.237387 0.005321 -0.088813
1963_NM_007104.5 -0.330831 0.065788 0.145785 0.046501
1964_NM_012228.4 -0.142619 -0.101731 0.022916 -0.114908
1965_NM_014665.4 -0.467422 0.146926 0.051875 0.023607
1966_NM_003142.5 0.555372 -0.094919 -0.011749 0.079126
1967_NM_013366.4 -0.582664 -0.004228 0.027506 0.009409
1968_NM_018989.2 0.418749 0.058807 0.036913 -0.007054
1969_NM_002788.4 0.568193 -0.105327 0.037192 0.169273
1970_NM_013260.8 0.023310 -0.025081 0.025726 -0.133440
1971_NM_020132.5 -0.474394 -0.187774 0.001987 0.080310
1972_NM_023933.3 -0.620736 -0.218994 0.127355 -0.070004
1973_NM_152699.5 0.294107 -0.029384 -0.118627 0.059938
1974_NM_004879.5 0.151378 0.045926 -0.009625 -0.007280
1975_NM_017970.4 0.030719 -0.036189 -0.084946 0.038339
1976_NM_024086.4 0.201460 -0.156278 -0.039701 0.020140
1977_NM_052876.4 -0.717603 -0.053792 0.061036 -0.081749
1978_NM_004708.4 0.394171 -0.279462 -0.129403 0.055019
1979_NM_000512.5 -0.418134 -0.193186 -0.212061 -0.030711
1980_NM_001001410.3 -0.569935 -0.237395 0.027742 0.055000
1981_NM_001012759.3 -0.466021 -0.012827 -0.072132 0.005184
1982_NM_014868.5 -0.018856 0.106483 0.034148 0.117657
1983_NM_138408.4 0.347898 -0.068024 -0.011023 -0.256099
1984_NM_030937.6 -0.256432 -0.051423 0.024253 -0.077181
1985_NM_012469.4 -0.238310 0.086748 -0.075158 -0.031063
1986_NM_001746.4 0.390774 0.081216 -0.001061 -0.019171
1987_NM_016067.4 0.437116 -0.077962 -0.194052 0.030509
1988_NM_001080432.3 0.144497 -0.008143 -0.035558 0.010953
1989_NM_000447.3 -0.448039 -0.074402 -0.010587 0.084014
1990_NM_007269.4 0.484256 0.005352 0.131234 -0.021554
1991_NM_015571.4 0.576458 -0.038591 0.067328 -0.041077
1992_NM_138381.5 0.282562 -0.121884 -0.029004 0.027322
1993_NM_001909.5 -0.677114 -0.054931 0.009959 0.242022
1994_NM_012336.4 -0.092426 0.057544 0.105528 0.038605
1995_NM_004642.4 -0.392430 -0.267585 -0.098633 0.087779
1996_NM_004475.3 -0.302360 0.163857 0.055696 -0.030913
1997_NM_000144.5 -0.158323 0.023456 0.192668 0.213761
1998_NM_004461.3 -0.531786 0.046896 -0.004301 -0.089543
1999_NM_024578.3 -0.415827 -0.031109 -0.084074 0.054269
2000_NM_012138.4 0.107519 -0.052219 -0.122239 0.016404
2001_NM_003849.4 0.193263 0.024158 -0.016614 0.047883
2002_NM_001177.6 0.514253 -0.156332 -0.028360 -0.084345
2003_NM_017916.3 -0.389745 -0.141669 0.091667 -0.029050
2004_NM_015694.3 -0.519120 -0.034860 0.048168 0.105368
2005_NM_001569.4 -0.482914 0.032956 -0.130620 0.074587
2006_NM_024516.4 -0.460479 -0.016618 -0.013555 -0.066620
2007_NM_003365.3 -0.272401 0.138452 0.171213 -0.001932
2008_NM_016129.3 0.414129 -0.026181 0.037085 0.032013
2009_NM_032164.4 -0.093472 -0.095133 -0.025712 -0.036299
2010_NM_032476.4 0.119314 0.043066 -0.124458 -0.050175
2011_NM_002567.4 -0.345987 -0.134540 0.016034 -0.027761
2012_NM_018464.5 0.261488 0.229967 -0.002664 -0.064599
2013_NM_001833.4 -0.068349 -0.060103 0.122826 -0.096390
2014_NM_000386.4 0.068550 -0.022202 -0.095621 -0.014170
2015_NM_015330.5 0.222937 0.038514 0.036746 -0.028576
2016_NM_144653.5 -0.773834 -0.090095 0.036649 0.106019
2017_NM_006858.4 -0.633153 -0.140113 0.085783 -0.009170
2018_NM_001144989.2 0.401717 -0.075705 -0.114135 0.010085
2019_NM_016145.4 -0.569979 -0.266942 -0.134155 -0.182163
2020_NM_025128.5 -0.332158 0.047286 -0.028600 -0.020097
2021_NM_001040431.3 -0.267482 0.131882 0.186528 -0.249936
2022_NM_005746.3 0.507707 -0.110647 -0.066274 0.085068
2023_NM_006837.3 0.251074 -0.018176 0.085573 0.030922
2024_NM_006122.4 -0.417630 0.081692 0.002098 0.018915
2025_NM_014425.5 0.239565 0.008396 -0.118434 0.049655
2026_NM_001013703.4 0.095162 -0.004506 0.019867 0.006483
2027_NM_002806.5 0.531065 -0.011515 0.170214 0.063432
2028_NM_014497.5 0.594765 -0.021407 0.047249 0.026340
2029_NM_016475.5 0.475835 -0.040918 0.015640 0.050762
2030_NM_018438.6 -0.454935 0.068133 -0.075700 0.051606
2031_NM_014473.4 0.265927 -0.053571 0.012589 0.011549
2032_NM_015388.4 -0.262984 0.041798 -0.107423 0.023131
2033_NM_020150.5 0.201293 0.083277 0.203647 0.233011
2034_NM_001919.4 -0.646731 -0.255383 0.121670 -0.106030
2035_NM_006349.3 -0.474090 -0.009982 0.115899 -0.123193
2036_NM_022338.4 -0.068192 0.051863 -0.130160 0.170998
2037_NM_138572.3 -0.165438 0.038111 -0.089470 -0.087905
2038_NM_002793.4 0.148078 -0.143063 -0.024896 -0.062158
2039_NM_003904.5 -0.149971 -0.015421 -0.070975 0.030257
2040_NM_006351.4 -0.451415 -0.179464 -0.058865 -0.129459
2041_NM_016467.5 0.358808 0.175777 0.010980 -0.204101
2042_NM_005981.5 0.057272 0.051405 -0.146431 -0.056492
2043_NM_015705.6 -0.579845 0.037565 0.002360 0.101339
2044_NM_003143.3 0.508821 0.037061 0.025686 -0.069606
2045_NM_003187.5 0.487067 -0.056192 -0.004688 0.125695
2046_NM_000159.4 -0.468953 -0.076293 -0.031276 -0.021294
2047_NM_007033.5 -0.067651 -0.093395 -0.036549 -0.120346
2048_NM_002748.4 0.461907 0.018584 -0.051305 -0.014824
2049_NM_017813.5 -0.058437 0.073111 0.169985 0.208512
2050_NM_147156.4 -0.009098 0.009179 -0.091072 -0.123478
2051_NM_033112.4 0.036684 0.096624 0.082872 -0.107853
2052_NM_003905.4 0.512804 0.032485 0.083073 -0.035489
2053_NM_001514.6 0.456819 0.085989 0.025766 -0.150593
2054_NM_001664.4 0.041658 0.033996 -0.163604 0.001226
2055_NM_006559.3 -0.004569 -0.076268 0.154742 -0.116266
2056_NM_016322.4 0.426203 -0.208323 -0.079343 -0.026440
2057_NM_052859.4 -0.001275 0.019092 -0.046346 0.059220
2058_NM_017884.6 -0.045563 0.063971 -0.099245 0.007900
2059_NM_006699.5 0.409593 0.109719 0.002528 0.061420
2060_NM_018163.3 -0.193902 -0.021817 -0.133692 0.101401
2061_NM_017768.5 0.514786 -0.051040 0.029384 -0.070390
2062_NM_025194.3 -0.300337 0.076312 -0.098968 -0.030355
2063_NM_018641.5 -0.847451 -0.213601 0.021043 0.076594
2064_NM_021260.4 -0.126761 0.103671 -0.065291 -0.018708
2065_NM_006773.4 0.340171 0.061621 0.064966 0.021815
2066_NM_020166.5 0.217914 -0.112454 -0.070239 0.058805
2067_NM_014165.4 0.297918 0.066135 0.136835 -0.146553
2068_NM_016009.5 0.462317 -0.080773 -0.009858 0.105185
2069_NM_006360.6 0.396568 -0.063957 0.075402 0.018565
2070_NM_002539.3 0.153947 -0.038530 0.012813 0.032754
2071_NM_016406.4 -0.019689 0.204632 0.042214 -0.087526
2072_NM_015315.5 -0.146908 0.124068 -0.016210 0.081788
2073_NM_030939.5 0.240396 0.171134 -0.033461 0.058173
2074_NM_002712.3 -0.258803 -0.086842 -0.072935 -0.097252
2075_NM_005000.5 0.485356 -0.248311 -0.127357 0.195716
2076_NM_005817.5 -0.538154 -0.037404 0.074921 0.065195
2077_NM_183352.3 -0.296938 0.082743 -0.081846 0.139278
2078_NM_005207.4 -0.136973 -0.016735 0.012634 0.041316
2079_NM_001013694.3 0.038737 -0.076481 -0.052390 -0.124673
2080_NM_018385.3 0.203477 0.003344 -0.014955 -0.008608
2081_NM_002027.3 0.273382 -0.092416 0.036802 -0.110036
2082_NM_018066.4 -0.541172 -0.054431 0.163802 0.131359
2083_NM_001190.4 -0.499860 -0.001466 0.000039 0.025198
2084_NM_002493.5 0.180992 -0.008804 -0.067519 -0.188535
2085_NM_006245.4 -0.274484 0.126372 -0.015364 -0.072518
2086_NM_014763.4 0.259956 -0.173577 0.006035 0.030315
2087_NM_080821.3 -0.255142 -0.162086 -0.010132 0.046390
2088_NM_024611.6 0.609003 -0.044851 0.097094 0.092912
2089_NM_006386.5 0.174747 0.037117 0.126830 -0.031678
2090_NM_033117.4 0.275552 0.095713 -0.008719 -0.092488
2091_NM_014106.4 0.559199 0.000623 -0.023145 0.075272
2092_NM_021222.3 0.065893 0.120552 -0.089918 -0.030902
2093_NM_080391.4 0.323544 0.077148 0.079350 0.054469
2094_NM_020202.5 0.186720 0.002215 0.068573 -0.028688
2095_NM_015871.5 -0.463839 0.032304 -0.057274 -0.136937
2096_NM_015530.5 0.286294 0.062116 0.081913 -0.045814
2097_NM_002264.4 0.304933 0.034293 -0.088513 -0.010907
2098_NM_007043.7 0.499576 -0.074633 0.045091 -0.059203
2099_NM_005262.3 -0.517298 -0.365586 0.106693 -0.055231
2100_NM_004589.4 0.026354 -0.220266 0.083549 0.004527
2101_NM_173618.3 -0.513017 -0.057504 -0.197793 -0.069853
2102_NM_018229.4 0.536588 -0.001106 0.093337 -0.030863
2103_NM_032038.3 -0.524534 0.083656 0.000459 0.062230
2104_NM_015131.3 0.371039 -0.103021 -0.084534 -0.014653
2105_NM_003145.4 -0.041239 0.105714 -0.184162 -0.015472
2106_NM_005969.4 0.325769 -0.076669 -0.001881 -0.089376
2107_NM_012406.4 0.154130 0.079138 -0.072468 0.022536
2108_NM_031288.4 -0.352774 0.065254 0.048754 -0.095634
2109_NM_030953.4 0.220429 0.017198 -0.126654 0.008038
2110_NM_015638.3 -0.168118 0.029211 -0.068414 -0.109977
2111_NM_014018.3 0.183155 -0.041464 0.048642 -0.210095
2112_NM_024528.4 0.132670 -0.039719 0.104028 0.086152
2113_NM_012392.4 -0.346677 0.150947 0.052923 0.076266
2114_NM_138400.2 -0.155993 -0.165687 0.009558 0.006297
2115_NM_021970.4 0.521173 0.094834 0.119614 -0.133494
2116_NM_003274.5 -0.090544 -0.097613 -0.176763 0.014025
2117_NM_017881.3 0.398345 -0.108013 -0.254459 0.116012
2118_NM_003489.4 0.457831 -0.098978 -0.106502 0.049916
2119_NM_004528.4 -0.017239 0.149525 0.253605 -0.021750
2120_NM_016468.7 0.344554 0.098538 0.246693 0.008483
2121_NM_005471.5 -0.190670 0.085159 -0.063667 0.118275
2122_NM_019121.2 -0.670832 -0.092785 -0.028374 0.034815
2123_NM_022917.5 -0.249918 0.163347 0.043854 0.029915
2124_NM_019104.3 -0.385801 0.160270 -0.030596 0.156692
2125_NM_004766.3 0.365052 0.004626 -0.060762 0.013312
2126_NM_022490.3 0.042945 -0.073115 -0.116917 0.021198
2127_NM_018268.4 0.421395 -0.014729 0.054325 0.081611
2128_NM_001933.5 0.068714 0.058721 0.014032 -0.007337
2129_NM_016037.4 0.137423 0.012042 0.041181 -0.038525
2130_NM_138423.4 0.160024 0.004798 0.081624 0.046661
2131_NM_001010854.2 -0.152846 -0.032616 -0.030286 0.010772
2132_NM_019070.5 -0.583846 0.045850 -0.030778 0.007628
2133_NM_018465.4 0.334563 -0.240341 -0.102730 0.003136
2134_NM_006597.6 0.210082 0.342248 0.160525 0.119703
2135_NM_000157.4 -0.201268 0.158298 0.101149 0.089037
2136_NM_015397.4 0.004084 0.055760 -0.117766 -0.071173
2137_NM_005730.4 -0.277852 0.136115 -0.067952 0.094113
2138_NM_005877.6 -0.194314 0.134319 0.027834 0.009343
2139_NM_001099436.4 -0.442049 0.067337 0.009962 0.005110
2140_NM_006468.8 0.182326 0.121324 -0.061768 0.082562
2141_NM_006929.5 -0.222871 0.183162 0.005891 -0.014467
2142_NM_024946.4 -0.003871 0.054949 -0.126469 0.023157
2143_NM_014182.5 -0.210448 0.198682 0.088305 -0.135323
2144_NM_005762.3 -0.356448 0.126585 0.216475 0.137825
2145_NM_016462.4 0.233809 -0.060494 -0.290023 0.144192
2146_NM_005339.5 0.456549 -0.019760 0.051457 -0.190301
2147_NM_006331.8 0.100617 0.246501 0.062910 -0.211173
2148_NM_003565.3 -0.660490 -0.019554 0.010987 0.080318
2149_NM_021079.5 -0.212314 0.127319 -0.095404 -0.074059
2150_NM_004846.4 -0.058894 0.103254 -0.076945 -0.071944
2151_NM_012247.5 -0.065090 -0.105387 -0.169403 -0.005528
2152_NM_006451.5 0.308152 -0.024966 0.114489 -0.146437
2153_NM_016069.11 -0.402912 -0.086355 -0.026957 -0.088150
2154_NM_018394.4 0.295830 0.011917 0.050843 -0.120159
2155_NM_001695.5 0.426539 0.001838 -0.083880 -0.009171
2156_NM_001025.5 0.395178 0.248523 0.115657 0.101153
2157_NM_003818.4 -0.139711 -0.032904 -0.094919 -0.060767
2158_NM_030752.3 0.429889 0.040203 0.137236 0.097771
2159_NM_145052.4 0.134621 0.022815 -0.006890 -0.075357
2160_NM_001658.4 -0.595710 0.126010 -0.142622 0.194583
2161_NM_017994.5 -0.113044 0.063758 -0.014020 0.004473
2162_NM_015348.2 0.330998 -0.120194 -0.016045 -0.023454
2163_NM_016403.4 0.485405 0.069688 -0.059616 0.066218
2164_NM_000318.3 0.403513 0.017610 -0.029923 0.042854
2165_NM_015380.5 0.190800 -0.044811 0.004496 0.006057
2166_NM_015554.3 0.287146 0.044724 -0.100577 0.099546
2167_NM_020827.3 0.507312 -0.175132 -0.005085 0.020631
2168_NM_030649.3 -0.627531 -0.062808 0.010594 0.037235
2169_NM_005829.5 0.016093 0.256285 0.028374 -0.234797
2170_NM_015327.3 -0.211739 0.121763 -0.017457 0.044112
2171_NM_024042.4 -0.725477 -0.051567 0.148086 0.149953
2172_NM_002808.5 -0.045528 0.235582 0.045080 -0.063323
2173_NM_022821.4 -0.279420 0.256034 -0.009171 -0.050440
2174_NM_001105573.2 -0.112149 -0.052618 0.132240 -0.035076
2175_NM_003755.5 -0.547199 0.028708 0.048412 0.253312
2176_NM_033198.4 -0.302931 0.055633 -0.030471 0.017736
2177_NM_017583.6 -0.043099 -0.151977 -0.156416 0.036437
2178_NM_002431.4 0.419307 -0.029144 -0.118298 0.018252
2179_NM_002717.4 0.469929 -0.029122 -0.083051 -0.072056
2180_NM_006445.4 -0.201804 0.127660 0.051227 0.026133
2181_NM_018337.4 -0.743584 -0.261804 0.247931 0.003690
2182_NM_024083.4 -0.511995 -0.127922 -0.094401 0.009419
2183_NM_002787.5 0.434710 -0.055860 0.102048 0.013195
2184_NM_006387.6 -0.595075 -0.038760 -0.063609 0.068432
2185_NM_019051.3 0.358795 0.011304 0.082080 -0.037093
2186_NM_002139.4 0.506768 -0.001676 0.095604 0.127952
2187_NM_177533.5 -0.428145 0.068948 0.078289 0.035071
2188_NM_007278.2 -0.071858 0.154059 0.141516 -0.263937
2189_NM_020243.5 -0.137271 -0.207530 -0.247989 -0.065580
2190_NM_022063.3 0.437733 -0.196091 -0.019450 0.060174
2191_NM_014663.3 0.040980 0.070045 -0.038453 0.005433
2192_NM_000629.3 0.521105 -0.084117 -0.025122 0.111562
2193_NM_001084.5 -0.494351 0.082866 -0.035451 -0.078377
2194_NM_014673.5 0.539222 -0.062089 0.003258 -0.034474
2195_NM_020154.3 0.225554 -0.098485 0.003775 0.000720
2196_NM_006924.5 0.019805 0.070400 0.157415 0.043848
2197_NM_004890.3 -0.217578 0.206631 -0.026416 0.012979
2198_NM_032168.3 0.430314 0.004195 0.004403 0.072788
2199_NM_015922.3 -0.165358 0.012402 -0.151743 0.065833
2200_NM_014943.5 -0.182946 0.008355 -0.091874 0.018069
2201_NM_006134.7 0.522395 -0.065083 0.068495 -0.002273
2202_NM_021156.4 0.096476 -0.007098 0.183600 0.031007
2203_NM_030981.3 -0.437499 0.135226 -0.053018 -0.270147
2204_NM_015484.5 0.235294 0.020803 -0.056205 -0.079477
2205_NM_032286.3 -0.036777 -0.100352 -0.011261 -0.182850
2206_NM_025158.5 -0.139535 -0.207782 0.028976 -0.088181
2207_NM_015945.12 -0.405986 0.029353 -0.143960 0.157755
2208_NM_002790.4 0.260416 0.104674 -0.060402 0.036791
2209_NM_015525.4 0.572860 -0.018782 -0.035765 0.010617
2210_NM_015859.4 0.574759 -0.247193 -0.098732 0.202790
2211_NM_032569.4 -0.099992 0.014436 -0.016844 0.037864
2212_NM_003750.4 0.377132 0.064426 0.069500 0.031924
2213_NM_018269.4 -0.430791 -0.127829 0.016343 -0.081888
2214_NM_015012.4 0.484738 -0.135288 0.014257 -0.012641
2215_NM_198334.3 -0.078291 0.169833 0.026040 -0.075912
2216_NM_007076.3 -0.526319 -0.150337 -0.063833 0.103740
2217_NM_006991.5 0.286413 0.002562 -0.147659 0.036967
2218_NM_002211.4 0.391374 -0.067461 -0.063254 0.046587
2219_NM_014280.3 0.246133 -0.080175 0.053152 -0.060686
2220_NM_152415.3 0.444919 -0.094225 -0.079952 0.041672
2221_NM_012179.4 0.171047 -0.018387 0.004434 -0.060809
2222_NM_018255.4 0.462784 -0.026072 -0.058642 -0.029730
2223_NM_004457.5 0.429590 0.106601 0.125525 -0.015466
2224_NM_015937.6 -0.441493 0.081500 -0.047198 -0.031158
2225_NM_019009.4 -0.664802 -0.013328 0.028155 0.123438
2226_NM_052951.3 -0.107069 0.089658 -0.054613 -0.063224
2227_NM_012239.6 -0.261346 -0.073936 -0.132674 -0.021347
2228_NM_006292.4 0.275757 0.125851 0.062722 0.062855
2229_NM_004623.5 0.130327 0.040341 -0.143775 0.043883
2230_NM_178014.4 -0.306381 0.289019 0.101993 0.177252
2231_NM_181514.2 0.030143 -0.152604 -0.107781 -0.058839
